"","BirdID","birthyear","occasionyear","age_year","newlifespan","FPID","newstat","prate","Observer","SexEstimate","new_bug","BroodSize","nr_helpers","WatchType"
"2954",1862,1990,1994,4,4042,17,"Dom",NA,NA,"1",NA,NA,NA,NA
"2955",1862,1990,1995,5,4042,19,"Dom",NA,NA,"1",NA,NA,NA,NA
"2956",1862,1990,1996,6,4042,21,"Dom",NA,NA,"1",5.504502192368,NA,NA,NA
"2957",1862,1990,1997,7,4042,22,"Dom",NA,NA,"1",6.34906043057842,NA,NA,NA
"2958",1862,1990,1998,8,4042,23,"Dom",0.122222222222222,NA,"1",5.83789656866667,1,2,"F"
"2959",1862,1990,1998,8,4042,25,"Dom",0.166666666666667,NA,"1",3.40909704426667,1,2,"F"
"2960",1862,1990,1999,9,4042,28,"Dom",NA,NA,"1",5.15521640609487,NA,NA,NA
"2961",1862,1990,2000,10,4042,39,"Dom",NA,NA,"1",NA,NA,NA,NA
"2962",1862,1990,2001,11,4042,40,"Dom",NA,NA,"1",NA,NA,NA,NA
"2963",1867,2003,2003,0,1647,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"2964",1867,2003,2004,1,1647,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"2965",1867,2003,2005,2,1647,37,"Dom",0.177777777777778,NA,"1",3.84936357792857,1,0,"F"
"2966",1867,2003,2006,3,1647,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"2967",1867,2003,2007,4,1647,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"2968",1867,2003,2008,5,1647,87,"Sub",NA,NA,"1",2.59212595036396,NA,NA,NA
"2969",1868,2003,2003,0,5523,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"2970",1868,2003,2004,1,5523,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"2971",1868,2003,2005,2,5523,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"2972",1868,2003,2006,3,5523,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"2973",1868,2003,2007,4,5523,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"2974",1868,2003,2008,5,5523,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"2975",1868,2003,2009,6,5523,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"2976",1868,2003,2010,7,5523,104,"Dom",0.15,"MH","1",3.4374523775,1,0,"FI"
"2977",1868,2003,2011,8,5523,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"2978",1868,2003,2012,9,5523,116,"Dom",0.1,"SAK","1",4.47840260407143,1,1,"FI"
"2979",1868,2003,2012,9,5523,116,"Dom",0.1,"SAK","1",4.47840260407143,1,1,"F"
"2980",1868,2003,2013,10,5523,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"2981",1868,2003,2014,11,5523,124,"Dom",0.0333333333333333,"HE","1",6.32106875521429,1,0,"F"
"2982",1868,2003,2014,11,5523,125,"Dom",0.0833333333333333,"MB","1",4.45790002828571,1,2,"F"
"2983",1868,2003,2015,12,5523,142,"Dom",0.05,"KLB","1",4.85534727157143,1,0,"FI"
"2984",1868,2003,2016,13,5523,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"2985",1868,2003,2017,14,5523,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"2986",1868,2003,2018,15,5523,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"2987",1869,2003,2003,0,4228,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"2988",1869,2003,2004,1,4228,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"2989",1869,2003,2005,2,4228,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"2990",1869,2003,2006,3,4228,75,"Dom",0.0666666666666667,NA,"1",3.14873123264286,1,0,"FI"
"2991",1869,2003,2007,4,4228,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"2992",1869,2003,2008,5,4228,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"2993",1869,2003,2009,6,4228,92,"Dom",0.216666666666667,NA,"1",4.5509424385,1,0,"FL"
"2994",1869,2003,2010,7,4228,104,"Dom",0.25,"MH","1",3.4374523775,1,0,"FI"
"2995",1869,2003,2010,7,4228,104,"Dom",0.366666666666667,"MH","1",3.4374523775,1,0,"FI"
"2996",1869,2003,2011,8,4228,105,"Dom",0.183333333333333,"MH","1",9.22112790171429,1,1,"F"
"2997",1869,2003,2012,9,4228,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"2998",1869,2003,2013,10,4228,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"2999",1869,2003,2014,11,4228,125,"Dom",NA,NA,"1",4.45790002850407,NA,NA,NA
"3000",1869,2003,2015,12,4228,142,"Sub",NA,NA,"1",4.85534727125805,NA,NA,NA
"3001",1873,2003,2003,0,175,30,"Sub",NA,NA,"0",3.65308711255895,NA,NA,NA
"3002",1873,2003,2005,2,175,38,"Sub",0.0333333333333333,NA,"0",NA,1,0,"FI"
"3003",1877,2003,2003,0,5645,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3004",1877,2003,2004,1,5645,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3005",1877,2003,2005,2,5645,37,"Help",0.183333333333333,NA,"1",3.84936357792857,1,1,"FI"
"3006",1877,2003,2006,3,5645,75,"Sub",NA,NA,"1",3.14873123228241,NA,NA,NA
"3007",1877,2003,2007,4,5645,82,"Sub",NA,NA,"1",2.00111878419741,NA,NA,NA
"3008",1877,2003,2008,5,5645,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3009",1877,2003,2009,6,5645,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"3010",1877,2003,2010,7,5645,104,"Dom",NA,NA,"1",3.43745237720491,NA,NA,NA
"3011",1877,2003,2011,8,5645,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"3012",1877,2003,2012,9,5645,116,"Dom",0.133333333333333,"SAK","1",4.47840260407143,1,0,"FL"
"3013",1877,2003,2013,10,5645,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"3014",1877,2003,2014,11,5645,125,"Dom",NA,NA,"1",4.45790002850407,NA,NA,NA
"3015",1877,2003,2015,12,5645,142,"Dom",0.133333333333333,"KLB","1",4.85534727157143,1,1,"FI"
"3016",1877,2003,2015,12,5645,142,"Dom",0.133333333333333,"KLB","1",4.85534727157143,1,1,"FI"
"3017",1877,2003,2016,13,5645,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"3018",1877,2003,2017,14,5645,164,"Dom",NA,NA,"1",11.6117696290016,NA,NA,NA
"3019",1877,2003,2018,15,5645,167,"Dom",NA,NA,"1",3.4286236474738,NA,NA,NA
"3020",1881,2003,2003,0,4213,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3021",1881,2003,2004,1,4213,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3022",1881,2003,2005,2,4213,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"3023",1881,2003,2006,3,4213,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3024",1881,2003,2007,4,4213,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3025",1881,2003,2008,5,4213,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3026",1881,2003,2009,6,4213,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"3027",1881,2003,2010,7,4213,104,"Dom",0.116666666666667,"MH","1",3.4374523775,1,0,"F"
"3028",1881,2003,2011,8,4213,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"3029",1881,2003,2012,9,4213,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"3030",1881,2003,2013,10,4213,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"3031",1881,2003,2014,11,4213,125,"Dom",0.133333333333333,"MB","1",4.45790002828571,1,0,"FI"
"3032",1881,2003,2014,11,4213,125,"Dom",0.0666666666666667,"MB","1",4.45790002828571,1,0,"FL"
"3033",1881,2003,2015,12,4213,142,"Sub",NA,NA,"1",4.85534727125805,NA,NA,NA
"3034",1884,2003,2003,0,298,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3035",1884,2003,2004,1,298,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3036",1884,2003,2005,2,298,38,"Sub",0.144444444444444,NA,"1",NA,1,0,"FI"
"3037",1886,2002,2002,0,2799,41,"Sub",NA,NA,"1",NA,NA,NA,NA
"3038",1886,2002,2003,1,2799,30,"Dom",NA,NA,"1",3.65308711255895,NA,NA,NA
"3039",1886,2002,2004,2,2799,34,"Dom",NA,NA,"1",3.18841004325798,NA,NA,NA
"3040",1886,2002,2005,3,2799,37,"Dom",0.0666666666666667,NA,"1",3.84936357792857,1,0,"F"
"3041",1886,2002,2006,4,2799,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3042",1886,2002,2007,5,2799,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3043",1886,2002,2008,6,2799,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3044",1886,2002,2009,7,2799,92,"Dom",0.166666666666667,NA,"1",4.5509424385,1,0,"FI"
"3045",1886,2002,2010,8,2799,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"3046",1887,2003,2003,0,267,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3047",1887,2003,2004,1,267,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3048",1887,2003,2011,8,267,117,"Sub",0.0833333333333333,"JW","1",NA,1,0,"FI"
"3049",1891,2002,2002,0,1294,41,"Sub",NA,NA,"0",NA,NA,NA,NA
"3050",1891,2002,2003,1,1294,30,"Dom",NA,NA,"0",3.65308711255895,NA,NA,NA
"3051",1891,2002,2004,2,1294,34,"Dom",NA,NA,"0",3.18841004325798,NA,NA,NA
"3052",1891,2002,2005,3,1294,37,"Dom",0.411111111111111,NA,"0",3.84936357792857,1,0,"F"
"3053",1891,2002,2006,4,1294,75,"Sub",NA,NA,"0",3.14873123228241,NA,NA,NA
"3054",1893,2001,2001,0,1718,40,"Sub",NA,NA,"0",NA,NA,NA,NA
"3055",1893,2001,2002,1,1718,41,"Sub",NA,NA,"0",NA,NA,NA,NA
"3056",1893,2001,2003,2,1718,30,"Help",0.0777777777777778,NA,"0",3.65308711307692,1,1,"F"
"3057",1893,2001,2003,2,1718,30,"Help",0.0555555555555556,NA,"0",3.65308711307692,1,1,"FI"
"3058",1893,2001,2004,3,1718,34,"Help",0.0777777777777778,NA,"0",3.1884100425,1,1,"FI"
"3059",1893,2001,2004,3,1718,34,"Help",0.0777777777777778,NA,"0",3.1884100425,1,1,"F"
"3060",1893,2001,2005,4,1718,37,"Help",0.333333333333333,NA,"0",3.84936357792857,3,1,"F"
"3061",1893,2001,2006,5,1718,75,"Sub",NA,NA,"0",3.14873123228241,NA,NA,NA
"3062",1897,2003,2003,0,2375,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3063",1897,2003,2004,1,2375,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3064",1897,2003,2005,2,2375,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"3065",1897,2003,2006,3,2375,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3066",1897,2003,2007,4,2375,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3067",1897,2003,2008,5,2375,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3068",1897,2003,2009,6,2375,92,"Dom",0.183333333333333,NA,"1",4.5509424385,2,2,"FI"
"3069",1897,2003,2010,7,2375,104,"Sub",NA,NA,"1",3.43745237720491,NA,NA,NA
"3070",2650,1993,1993,0,788,16,"Sub",NA,NA,"1",NA,NA,NA,NA
"3071",2650,1993,1994,1,788,17,"Dom",NA,NA,"1",NA,NA,NA,NA
"3072",2650,1993,1995,2,788,19,"Dom",0.133333333333333,NA,"1",NA,1,0,"F"
"3073",2650,1993,1995,2,788,19,"Dom",0.322222222222222,NA,"1",NA,1,0,"FL"
"3074",2668,1994,1994,0,630,17,"Sub",NA,NA,NA,NA,NA,NA,NA
"3075",2668,1994,1995,1,630,19,"Help",NA,NA,NA,NA,NA,NA,NA
"3076",2668,1994,1996,2,630,21,"Help",0.0333333333333333,NA,NA,5.50450219233333,1,1,"F"
"3077",2670,1994,1994,0,298,17,"Sub",NA,NA,"1",NA,NA,NA,NA
"3078",2670,1994,1995,1,298,19,"Help",0.188888888888889,NA,"1",NA,1,1,"F"
"3079",2684,1994,1994,0,298,17,"Sub",NA,NA,"0",NA,NA,NA,NA
"3080",2684,1994,1995,1,298,19,"Help",0.0333333333333333,NA,"0",NA,1,2,"FL"
"3081",2689,1994,1994,0,630,17,"Sub",NA,NA,NA,NA,NA,NA,NA
"3082",2689,1994,1995,1,630,19,"Help",0.0777777777777778,NA,NA,NA,1,2,"FL"
"3083",2689,1994,1996,2,630,21,"Sub",NA,NA,NA,5.504502192368,NA,NA,NA
"3084",2694,1994,1994,0,755,17,"Sub",NA,NA,"0",NA,NA,NA,NA
"3085",2694,1994,1995,1,755,19,"Dom",0.2,NA,"0",NA,1,0,"F"
"3086",2694,1994,1996,2,755,21,"Dom",NA,NA,"0",5.504502192368,NA,NA,NA
"3087",2844,1991,1991,0,1595,14,"Sub",NA,NA,NA,NA,NA,NA,NA
"3088",2844,1991,1992,1,1595,NA,"Sub",NA,NA,NA,NA,NA,NA,NA
"3089",2844,1991,1993,2,1595,16,"Sub",NA,NA,NA,NA,NA,NA,NA
"3090",2844,1991,1994,3,1595,17,"Sub",NA,NA,NA,NA,NA,NA,NA
"3091",2844,1991,1995,4,1595,19,"Help",0.0833333333333333,NA,NA,NA,1,2,"F"
"3092",2959,2003,2003,0,2665,30,"Sub",NA,NA,"0",3.65308711255895,NA,NA,NA
"3093",2959,2003,2004,1,2665,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3094",2959,2003,2005,2,2665,37,"Dom",NA,NA,"0",3.76584093842371,NA,NA,NA
"3095",2959,2003,2006,3,2665,75,"Dom",NA,NA,"0",3.14873123228241,NA,NA,NA
"3096",2959,2003,2007,4,2665,82,"Dom",NA,NA,"0",2.00111878419741,NA,NA,NA
"3097",2959,2003,2008,5,2665,87,"Dom",NA,NA,"0",2.59212595036396,NA,NA,NA
"3098",2959,2003,2009,6,2665,92,"Dom",NA,NA,"0",4.55094243891926,NA,NA,NA
"3099",2959,2003,2010,7,2665,104,"Dom",0.133333333333333,"MH","0",3.4374523775,1,0,"F"
"3100",2960,2003,2003,0,4741,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3101",2960,2003,2004,1,4741,34,"Help",0.0444444444444444,NA,"1",3.1884100425,1,1,"F"
"3102",2960,2003,2004,1,4741,34,"Help",0.0666666666666667,NA,"1",3.1884100425,1,1,"FI"
"3103",2960,2003,2005,2,4741,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"3104",2960,2003,2006,3,4741,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3105",2960,2003,2007,4,4741,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3106",2960,2003,2008,5,4741,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3107",2960,2003,2009,6,4741,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"3108",2960,2003,2010,7,4741,104,"Dom",0.116666666666667,"MH","1",3.4374523775,1,0,"F"
"3109",2960,2003,2011,8,4741,105,"Dom",0.166666666666667,"MH","1",9.22112790171429,1,1,"FI"
"3110",2960,2003,2012,9,4741,116,"Dom",0.1,"SAK","1",4.47840260407143,1,1,"FI"
"3111",2960,2003,2012,9,4741,116,"Dom",0.166666666666667,"SAK","1",4.47840260407143,1,1,"FI"
"3112",2960,2003,2013,10,4741,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"3113",2960,2003,2014,11,4741,125,"Dom",NA,NA,"1",4.45790002850407,NA,NA,NA
"3114",2960,2003,2015,12,4741,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"3115",2960,2003,2016,13,4741,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"3116",2962,2004,2004,0,1269,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3117",2962,2004,2005,1,1269,37,"Sub",NA,NA,"1",3.76584093842371,NA,NA,NA
"3118",2962,2004,2006,2,1269,75,"Dom",0.116666666666667,NA,"1",3.14873123264286,2,1,"F"
"3119",2962,2004,2007,3,1269,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3120",2963,2004,2004,0,2419,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3121",2963,2004,2005,1,2419,37,"Help",NA,NA,"0",3.76584093842371,NA,NA,NA
"3122",2963,2004,2006,2,2419,75,"Help",0.116666666666667,NA,"0",3.14873123264286,3,1,"FI"
"3123",2963,2004,2007,3,2419,82,"Help",NA,NA,"0",2.00111878419741,NA,NA,NA
"3124",2963,2004,2008,4,2419,87,"Sub",NA,NA,"0",2.59212595036396,NA,NA,NA
"3125",2963,2004,2009,5,2419,92,"Help",NA,NA,"0",4.55094243891926,NA,NA,NA
"3126",2963,2004,2010,6,2419,104,"Help",NA,NA,"0",3.43745237720491,NA,NA,NA
"3127",2963,2004,2011,7,2419,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"3128",2964,2002,2002,0,1881,41,"Sub",NA,NA,"1",NA,NA,NA,NA
"3129",2964,2002,2003,1,1881,30,"Sub",NA,NA,"1",3.65308711255895,NA,NA,NA
"3130",2964,2002,2004,2,1881,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3131",2964,2002,2005,3,1881,37,"Sub",NA,NA,"1",3.76584093842371,NA,NA,NA
"3132",2964,2002,2006,4,1881,75,"Dom",0.211111111111111,NA,"1",3.14873123264286,1,0,"F"
"3133",2964,2002,2007,5,1881,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3134",2966,2004,2004,0,5130,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3135",2966,2004,2005,1,5130,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"3136",2966,2004,2006,2,5130,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3137",2966,2004,2007,3,5130,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3138",2966,2004,2008,4,5130,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3139",2966,2004,2009,5,5130,92,"Dom",0.366666666666667,NA,"1",4.5509424385,1,0,"FL"
"3140",2966,2004,2010,6,5130,104,"Dom",0.233333333333333,"MH","1",3.4374523775,1,0,"FI"
"3141",2966,2004,2011,7,5130,105,"Dom",0.2,"MH","1",9.22112790171429,1,0,"F"
"3142",2966,2004,2012,8,5130,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"3143",2966,2004,2013,9,5130,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"3144",2966,2004,2014,10,5130,125,"Dom",0.216666666666667,"MB","1",4.45790002828571,1,0,"F"
"3145",2966,2004,2014,10,5130,125,"Dom",0.05,"MB","1",4.45790002828571,1,0,"FL"
"3146",2966,2004,2015,11,5130,142,"Dom",NA,NA,"1",4.85534727125805,NA,NA,NA
"3147",2966,2004,2016,12,5130,159,"Dom",NA,NA,"1",4.21428620244736,NA,NA,NA
"3148",2966,2004,2017,13,5130,164,"Dom",0.116666666666667,"CBC","1",11.6117696285,1,0,"F"
"3149",2966,2004,2018,14,5130,167,"Sub",NA,NA,"1",3.4286236474738,NA,NA,NA
"3150",2968,2003,2003,0,3436,30,"Sub",NA,NA,"0",3.65308711255895,NA,NA,NA
"3151",2968,2003,2004,1,3436,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3152",2968,2003,2005,2,3436,37,"Help",NA,NA,"0",3.76584093842371,NA,NA,NA
"3153",2968,2003,2006,3,3436,75,"Sub",NA,NA,"0",3.14873123228241,NA,NA,NA
"3154",2968,2003,2007,4,3436,82,"Dom",NA,NA,"0",2.00111878419741,NA,NA,NA
"3155",2968,2003,2008,5,3436,87,"Dom",0.15,NA,"0",2.59212595028571,1,0,"F"
"3156",2968,2003,2009,6,3436,92,"Dom",NA,NA,"0",4.55094243891926,NA,NA,NA
"3157",2968,2003,2010,7,3436,104,"Dom",NA,NA,"0",3.43745237720491,NA,NA,NA
"3158",2968,2003,2011,8,3436,105,"Dom",0.2,"MH","0",9.22112790171429,1,1,"F"
"3159",2968,2003,2012,9,3436,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"3160",2974,2004,2004,0,4772,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3161",2974,2004,2005,1,4772,37,"Dom",NA,NA,"1",3.76584093842371,NA,NA,NA
"3162",2974,2004,2006,2,4772,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3163",2974,2004,2007,3,4772,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3164",2974,2004,2008,4,4772,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3165",2974,2004,2009,5,4772,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"3166",2974,2004,2010,6,4772,104,"Dom",NA,NA,"1",3.43745237720491,NA,NA,NA
"3167",2974,2004,2011,7,4772,105,"Dom",NA,NA,"1",9.22112790135102,NA,NA,NA
"3168",2974,2004,2012,8,4772,116,"Dom",NA,NA,"1",4.47840260394996,NA,NA,NA
"3169",2974,2004,2013,9,4772,122,"Dom",NA,NA,"1",3.25588827134803,NA,NA,NA
"3170",2974,2004,2014,10,4772,125,"Dom",NA,NA,"1",4.45790002850407,NA,NA,NA
"3171",2974,2004,2015,11,4772,139,"Dom",0.0833333333333333,"MB","1",3.03440265878571,1,0,"F"
"3172",2974,2004,2015,11,4772,139,"Dom",0.0166666666666667,"MB","1",3.03440265878571,1,0,"F"
"3173",2974,2004,2016,12,4772,159,"Dom",0.266666666666667,"SRP","1",4.21428620221429,NA,0,"F"
"3174",2974,2004,2016,12,4772,159,"Dom",0.05,"SRP","1",4.21428620221429,NA,0,"FI"
"3175",2974,2004,2017,13,4772,164,"Sub",NA,NA,"1",11.6117696290016,NA,NA,NA
"3176",2978,2003,2003,0,3768,30,"Sub",NA,NA,"0",3.65308711255895,NA,NA,NA
"3177",2978,2003,2004,1,3768,34,"Dom",NA,NA,"0",3.18841004325798,NA,NA,NA
"3178",2978,2003,2005,2,3768,37,"Dom",NA,NA,"0",3.76584093842371,NA,NA,NA
"3179",2978,2003,2006,3,3768,75,"Dom",0.1,NA,"0",3.14873123264286,3,1,"FI"
"3180",2978,2003,2007,4,3768,82,"Dom",NA,NA,"0",2.00111878419741,NA,NA,NA
"3181",2978,2003,2008,5,3768,87,"Dom",NA,NA,"0",2.59212595036396,NA,NA,NA
"3182",2978,2003,2009,6,3768,92,"Dom",NA,NA,"0",4.55094243891926,NA,NA,NA
"3183",2978,2003,2010,7,3768,104,"Dom",NA,NA,"0",3.43745237720491,NA,NA,NA
"3184",2978,2003,2011,8,3768,105,"Help",NA,NA,"0",9.22112790135102,NA,NA,NA
"3185",2978,2003,2012,9,3768,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"3186",2978,2003,2013,10,3768,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"3187",2980,2004,2004,0,1470,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3188",2980,2004,2005,1,1470,37,"Sub",NA,NA,"1",3.76584093842371,NA,NA,NA
"3189",2980,2004,2006,2,1470,75,"Dom",0.1,NA,"1",3.14873123264286,1,2,"F"
"3190",2980,2004,2007,3,1470,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3191",2980,2004,2008,4,1470,87,"Sub",NA,NA,"1",2.59212595036396,NA,NA,NA
"3192",2985,2003,2003,0,2499,30,"Sub",NA,NA,"0",3.65308711255895,NA,NA,NA
"3193",2985,2003,2004,1,2499,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3194",2985,2003,2005,2,2499,37,"Help",NA,NA,"0",3.76584093842371,NA,NA,NA
"3195",2985,2003,2006,3,2499,75,"Help",0.183333333333333,NA,"0",3.14873123264286,1,1,"FI"
"3196",2985,2003,2007,4,2499,82,"Help",0.0666666666666667,NA,"0",2.00111878428571,2,1,"FI"
"3197",2985,2003,2008,5,2499,87,"Help",NA,NA,"0",2.59212595036396,NA,NA,NA
"3198",2985,2003,2009,6,2499,92,"Help",0.15,NA,"0",4.5509424385,1,1,"FL"
"3199",2985,2003,2009,6,2499,92,"Help",0.05,NA,"0",4.5509424385,1,1,"FL"
"3200",2985,2003,2010,7,2499,104,"Help",0.166666666666667,"MH","0",3.4374523775,1,1,"FI"
"3201",2986,2004,2004,0,4224,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3202",2986,2004,2005,1,4224,37,"Dom",NA,NA,"0",3.76584093842371,NA,NA,NA
"3203",2986,2004,2006,2,4224,75,"Dom",NA,NA,"0",3.14873123228241,NA,NA,NA
"3204",2986,2004,2007,3,4224,82,"Dom",NA,NA,"0",2.00111878419741,NA,NA,NA
"3205",2986,2004,2008,4,4224,87,"Dom",NA,NA,"0",2.59212595036396,NA,NA,NA
"3206",2986,2004,2009,5,4224,92,"Dom",0.266666666666667,NA,"0",4.5509424385,1,0,"FI"
"3207",2986,2004,2010,6,4224,104,"Dom",NA,NA,"0",3.43745237720491,NA,NA,NA
"3208",2986,2004,2011,7,4224,105,"Sub",NA,NA,"0",9.22112790135102,NA,NA,NA
"3209",2986,2004,2012,8,4224,116,"Dom",NA,NA,"0",4.47840260394996,NA,NA,NA
"3210",2986,2004,2013,9,4224,122,"Dom",NA,NA,"0",3.25588827134803,NA,NA,NA
"3211",2986,2004,2014,10,4224,125,"Dom",NA,NA,"0",4.45790002850407,NA,NA,NA
"3212",2986,2004,2015,11,4224,142,"Sub",NA,NA,"0",4.85534727125805,NA,NA,NA
"3213",2986,2004,2016,12,4224,159,"Sub",NA,NA,"0",4.21428620244736,NA,NA,NA
"3214",2988,2004,2004,0,2378,34,"Sub",NA,NA,"1",3.18841004325798,NA,NA,NA
"3215",2988,2004,2005,1,2378,37,"Help",0.155555555555556,NA,"1",3.84936357792857,1,1,"FI"
"3216",2988,2004,2005,1,2378,37,"Help",0.0444444444444444,NA,"1",3.84936357792857,1,1,"F"
"3217",2988,2004,2006,2,2378,75,"Dom",NA,NA,"1",3.14873123228241,NA,NA,NA
"3218",2988,2004,2007,3,2378,82,"Dom",NA,NA,"1",2.00111878419741,NA,NA,NA
"3219",2988,2004,2008,4,2378,87,"Dom",NA,NA,"1",2.59212595036396,NA,NA,NA
"3220",2988,2004,2009,5,2378,92,"Dom",NA,NA,"1",4.55094243891926,NA,NA,NA
"3221",2988,2004,2010,6,2378,104,"Dom",0.116666666666667,"MH","1",3.4374523775,1,0,"F"
"3222",2988,2004,2011,7,2378,105,"Sub",NA,NA,"1",9.22112790135102,NA,NA,NA
"3223",2989,2004,2004,0,3129,34,"Sub",NA,NA,"0",3.18841004325798,NA,NA,NA
"3224",2989,2004,2005,1,3129,37,"Dom",NA,NA,"0",3.76584093842371,NA,NA,NA
