"","BirdID","birthyear","occasionyear","age_year","newlifespan","FPID","newstat","RTL","Whodunnit","SexEstimate","new_bug"
"3611",3015,2004,2004,0,470,34,"Sub",NA,NA,"1",3.18841004325798
"3612",3015,2004,2005,1,470,54,"Sub",0.85,"EAF","1",NA
"3613",3017,2004,2004,0,1098,34,"Sub",NA,NA,"0",3.18841004325798
"3614",3017,2004,2005,1,1098,37,"Sub",1.62,"EAF","0",3.84936357792857
"3615",3017,2004,2006,2,1098,75,"Dom",NA,NA,"0",3.14873123228241
"3616",3017,2004,2007,3,1098,82,"Sub",NA,NA,"0",2.00111878419741
"3617",3018,2004,2004,0,456,34,"Sub",NA,NA,"0",3.18841004325798
"3618",3018,2004,2005,1,456,37,"Help",1.13,"EAF","0",3.84936357792857
"3619",3018,2004,2005,1,456,37,"Help",0.76,"EAF","0",3.84936357792857
"3620",3018,2004,2005,1,456,54,"Sub",0.72,"EAF","0",NA
"3621",3019,2004,2004,0,1651,35,"Sub",0.85,"EAF","1",NA
"3622",3019,2004,2005,1,1651,37,"Sub",NA,NA,"1",3.76584093842371
"3623",3019,2004,2006,2,1651,75,"Sub",NA,NA,"1",3.14873123228241
"3624",3019,2004,2007,3,1651,82,"Dom",0.77,"EAF","1",2.00111878428571
"3625",3019,2004,2008,4,1651,87,"Dom",NA,NA,"1",2.59212595036396
"3626",3019,2004,2009,5,1651,92,"Sub",NA,NA,"1",4.55094243891926
"3627",3020,2004,2004,0,1059,34,"Sub",NA,NA,"1",3.18841004325798
"3628",3020,2004,2005,1,1059,37,"Sub",0.76,"EAF","1",3.84936357792857
"3629",3020,2004,2005,1,1059,54,"Sub",1.61,"EB","1",NA
"3630",3020,2004,2006,2,1059,75,"Dom",1.09,"EB","1",3.14873123264286
"3631",3020,2004,2007,3,1059,82,"Sub",NA,NA,"1",2.00111878419741
"3632",3021,2004,2004,0,1414,34,"Sub",NA,NA,"1",3.18841004325798
"3633",3021,2004,2005,1,1414,54,"Sub",1.53,"EB","1",NA
"3634",3021,2004,2006,2,1414,75,"Help",NA,NA,"1",3.14873123228241
"3635",3021,2004,2007,3,1414,82,"Dom",0.78,"EB","1",2.00111878428571
"3636",3021,2004,2008,4,1414,87,"Dom",NA,NA,"1",2.59212595036396
"3637",3022,2003,2003,0,3720,30,"Sub",NA,NA,"0",3.65308711255895
"3638",3022,2003,2004,1,3720,35,"Dom",0.78,"EB","0",NA
"3639",3022,2003,2005,2,3720,37,"Dom",NA,NA,"0",3.76584093842371
"3640",3022,2003,2006,3,3720,75,"Dom",NA,NA,"0",3.14873123228241
"3641",3022,2003,2007,4,3720,77,"Dom",1.05,"EB","0",2.69293973207143
"3642",3022,2003,2008,5,3720,87,"Dom",NA,NA,"0",2.59212595036396
"3643",3022,2003,2009,6,3720,92,"Dom",NA,NA,"0",4.55094243891926
"3644",3022,2003,2010,7,3720,104,"Dom",NA,NA,"0",3.43745237720491
"3645",3022,2003,2011,8,3720,105,"Dom",1.28,"EAF","0",9.22112790171429
"3646",3022,2003,2012,9,3720,116,"Dom",NA,NA,"0",4.47840260394996
"3647",3022,2003,2013,10,3720,122,"Sub",NA,NA,"0",3.25588827134803
"3648",3085,2004,2004,0,4515,34,"Sub",NA,NA,"0",3.18841004325798
"3649",3085,2004,2005,1,4515,37,"Help",0.7,"EAF","0",3.84936357792857
"3650",3085,2004,2006,2,4515,75,"Help",1.18,"EB","0",3.14873123264286
"3651",3085,2004,2007,3,4515,82,"Dom",NA,NA,"0",2.00111878419741
"3652",3085,2004,2008,4,4515,87,"Dom",NA,NA,"0",2.59212595036396
"3653",3085,2004,2009,5,4515,92,"Dom",0.52,"EB","0",4.5509424385
"3654",3085,2004,2010,6,4515,104,"Dom",0.43,"EAF","0",3.4374523775
"3655",3085,2004,2011,7,4515,105,"Dom",NA,NA,"0",9.22112790135102
"3656",3085,2004,2012,8,4515,116,"Dom",0.57,"EAF","0",4.47840260407143
"3657",3085,2004,2013,9,4515,122,"Dom",NA,NA,"0",3.25588827134803
"3658",3085,2004,2014,10,4515,125,"Dom",NA,NA,"0",4.45790002850407
"3659",3085,2004,2015,11,4515,142,"Dom",NA,NA,"0",4.85534727125805
"3660",3085,2004,2016,12,4515,159,"Dom",NA,NA,"0",4.21428620244736
"3661",3086,2004,2004,0,5082,34,"Sub",NA,NA,"0",3.18841004325798
"3662",3086,2004,2005,1,5082,37,"Sub",NA,NA,"0",3.76584093842371
"3663",3086,2004,2006,2,5082,75,"Help",NA,NA,"0",3.14873123228241
"3664",3086,2004,2007,3,5082,82,"Help",NA,NA,"0",2.00111878419741
"3665",3086,2004,2008,4,5082,87,"Sub",NA,NA,"0",2.59212595036396
"3666",3086,2004,2009,5,5082,90,"Help",0.44,"EB","0",3.28909595685714
"3667",3086,2004,2010,6,5082,104,"Help",NA,NA,"0",3.43745237720491
"3668",3086,2004,2011,7,5082,105,"Help",NA,NA,"0",9.22112790135102
"3669",3086,2004,2012,8,5082,116,"Help",NA,NA,"0",4.47840260394996
"3670",3086,2004,2013,9,5082,122,"Help",NA,NA,"0",3.25588827134803
"3671",3086,2004,2014,10,5082,125,"Dom",0.84,"EAF","0",4.45790002828571
"3672",3086,2004,2015,11,5082,142,"Dom",NA,NA,"0",4.85534727125805
"3673",3086,2004,2016,12,5082,159,"Dom",NA,NA,"0",4.21428620244736
"3674",3086,2004,2017,13,5082,164,"Dom",NA,NA,"0",11.6117696290016
"3675",3086,2004,2018,14,5082,167,"Dom",NA,NA,"0",3.4286236474738
"3676",3087,2004,2004,0,6242,34,"Sub",NA,NA,"1",3.18841004325798
"3677",3087,2004,2005,1,6242,35,"Sub",1.41,"EAF","1",5.85391449014286
"3678",3087,2004,2005,1,6242,37,"Help",1.87,"EAF","1",3.84936357792857
"3679",3087,2004,2006,2,6242,75,"Dom",NA,NA,"1",3.14873123228241
"3680",3087,2004,2007,3,6242,82,"Dom",0.97,"EB","1",2.00111878428571
"3681",3087,2004,2008,4,6242,87,"Dom",NA,NA,"1",2.59212595036396
"3682",3087,2004,2009,5,6242,92,"Dom",NA,NA,"1",4.55094243891926
"3683",3087,2004,2010,6,6242,104,"Dom",NA,NA,"1",3.43745237720491
"3684",3087,2004,2011,7,6242,105,"Dom",NA,NA,"1",9.22112790135102
"3685",3087,2004,2012,8,6242,116,"Dom",0.75,"EAF","1",4.47840260407143
"3686",3087,2004,2013,9,6242,122,"Dom",NA,NA,"1",3.25588827134803
"3687",3087,2004,2014,10,6242,125,"Dom",NA,NA,"1",4.45790002850407
"3688",3087,2004,2015,11,6242,142,"Dom",NA,NA,"1",4.85534727125805
"3689",3087,2004,2016,12,6242,159,"Dom",NA,NA,"1",4.21428620244736
"3690",3087,2004,2017,13,6242,164,"Dom",NA,NA,"1",11.6117696290016
"3691",3087,2004,2018,14,6242,167,"Dom",NA,NA,"1",3.4286236474738
"3692",3087,2004,2019,15,6242,173,"Dom",NA,NA,"1",4.91754018114599
"3693",3087,2004,2020,16,6242,174,"Dom",NA,NA,"1",2.58767040275742
"3694",3087,2004,2021,17,6242,176,"Dom",NA,NA,"1",4.46788579255577
"3695",3089,2004,2004,0,5611,34,"Sub",NA,NA,"1",3.18841004325798
"3696",3089,2004,2005,1,5611,37,"Sub",NA,NA,"1",3.76584093842371
"3697",3089,2004,2006,2,5611,75,"Dom",1.19,"EB","1",3.14873123264286
"3698",3089,2004,2007,3,5611,82,"Dom",1.4,"EB","1",2.00111878428571
"3699",3089,2004,2007,3,5611,82,"Dom",0.55,"EB","1",2.00111878428571
"3700",3089,2004,2008,4,5611,85,"Dom",0.5,"EB","1",1.83148956078571
"3701",3089,2004,2009,5,5611,92,"Dom",NA,NA,"1",4.55094243891926
"3702",3089,2004,2010,6,5611,104,"Dom",0.54,"EAF","1",3.4374523775
"3703",3089,2004,2011,7,5611,105,"Dom",NA,NA,"1",9.22112790135102
"3704",3089,2004,2012,8,5611,112,"Dom",0.61,"EAF","1",NA
"3705",3089,2004,2013,9,5611,122,"Dom",NA,NA,"1",3.25588827134803
"3706",3089,2004,2014,10,5611,125,"Dom",NA,NA,"1",4.45790002850407
"3707",3089,2004,2015,11,5611,142,"Dom",NA,NA,"1",4.85534727125805
"3708",3089,2004,2016,12,5611,159,"Dom",NA,NA,"1",4.21428620244736
"3709",3089,2004,2017,13,5611,164,"Dom",NA,NA,"1",11.6117696290016
"3710",3089,2004,2018,14,5611,167,"Dom",NA,NA,"1",3.4286236474738
"3711",3089,2004,2019,15,5611,173,"Dom",NA,NA,"1",4.91754018114599
"3712",3090,2004,2004,0,1584,34,"Sub",NA,NA,"0",3.18841004325798
"3713",3090,2004,2005,1,1584,35,"Dom",0.83,"EAF","0",5.85391449014286
"3714",3090,2004,2006,2,1584,75,"Dom",NA,NA,"0",3.14873123228241
"3715",3090,2004,2007,3,1584,82,"Dom",NA,NA,"0",2.00111878419741
"3716",3090,2004,2008,4,1584,87,"Dom",NA,NA,"0",2.59212595036396
"3717",3091,2004,2004,0,819,34,"Sub",NA,NA,"0",3.18841004325798
"3718",3091,2004,2005,1,819,54,"Sub",1.01,"EAF","0",NA
"3719",3091,2004,2006,2,819,75,"Dom",NA,NA,"0",3.14873123228241
"3720",3093,2004,2004,0,2527,34,"Sub",NA,NA,"1",3.18841004325798
"3721",3093,2004,2005,1,2527,37,"Sub",NA,NA,"1",3.76584093842371
"3722",3093,2004,2006,2,2527,75,"Dom",1.09,"EB","1",3.14873123264286
"3723",3093,2004,2007,3,2527,82,"Dom",NA,NA,"1",2.00111878419741
"3724",3093,2004,2008,4,2527,87,"Dom",0.53,"EB","1",2.59212595028571
"3725",3093,2004,2009,5,2527,90,"Dom",0.46,"EAF","1",3.28909595685714
"3726",3093,2004,2009,5,2527,92,"Dom",0.97,"EAF","1",4.5509424385
"3727",3093,2004,2010,6,2527,104,"Dom",NA,NA,"1",3.43745237720491
"3728",3093,2004,2011,7,2527,105,"Dom",1.17,"EAF","1",9.22112790171429
"3729",3093,2004,2011,7,2527,110,"Sub",0.82,"EAF","1",2.5821760215
"3730",3094,2004,2004,0,5130,35,"Sub",1.58,"EAF","0",NA
"3731",3094,2004,2005,1,5130,37,"Sub",NA,NA,"0",3.76584093842371
"3732",3094,2004,2006,2,5130,75,"Dom",0.08,"EAF","0",3.14873123264286
"3733",3094,2004,2007,3,5130,82,"Dom",NA,NA,"0",2.00111878419741
"3734",3094,2004,2008,4,5130,85,"Dom",0.74,"EB","0",1.83148956078571
"3735",3094,2004,2009,5,5130,92,"Dom",NA,NA,"0",4.55094243891926
"3736",3094,2004,2010,6,5130,104,"Dom",NA,NA,"0",3.43745237720491
"3737",3094,2004,2011,7,5130,105,"Dom",NA,NA,"0",9.22112790135102
"3738",3094,2004,2012,8,5130,116,"Dom",NA,NA,"0",4.47840260394996
"3739",3094,2004,2013,9,5130,122,"Dom",NA,NA,"0",3.25588827134803
"3740",3094,2004,2014,10,5130,125,"Dom",0.77,"EAF","0",4.45790002828571
"3741",3094,2004,2015,11,5130,142,"Dom",NA,NA,"0",4.85534727125805
"3742",3094,2004,2016,12,5130,159,"Dom",NA,NA,"0",4.21428620244736
"3743",3094,2004,2017,13,5130,164,"Dom",NA,NA,"0",11.6117696290016
"3744",3094,2004,2018,14,5130,167,"Dom",NA,NA,"0",3.4286236474738
"3745",3095,2004,2004,0,150,35,"Sub",2.19,"EAF","0",NA
"3746",3444,2005,2005,0,2077,37,"Sub",NA,NA,"0",3.76584093842371
"3747",3444,2005,2006,1,2077,75,"Help",0.97,"EAF","0",3.14873123264286
"3748",3444,2005,2007,2,2077,82,"Help",NA,NA,"0",2.00111878419741
"3749",3444,2005,2008,3,2077,87,"Help",NA,NA,"0",2.59212595036396
"3750",3444,2005,2009,4,2077,92,"Dom",0.6,"EAF","0",4.5509424385
"3751",3444,2005,2010,5,2077,104,"Dom",NA,NA,"0",3.43745237720491
"3752",3444,2005,2011,6,2077,105,"Sub",NA,NA,"0",9.22112790135102
"3753",3445,2005,2005,0,1051,37,"Sub",0.98,"EAF","1",3.84936357792857
"3754",3445,2005,2006,1,1051,75,"Dom",NA,NA,"1",3.14873123228241
"3755",3445,2005,2007,2,1051,82,"Dom",0.86,"EB","1",2.00111878428571
"3756",3445,2005,2008,3,1051,87,"Sub",NA,NA,"1",2.59212595036396
"3757",3446,2005,2005,0,1806,37,"Sub",0.64,"EAF","0",3.84936357792857
"3758",3446,2005,2006,1,1806,75,"Dom",1.38,"EAF","0",3.14873123264286
"3759",3446,2005,2007,2,1806,82,"Dom",0.34,"EB","0",2.00111878428571
"3760",3446,2005,2008,3,1806,87,"Dom",NA,NA,"0",2.59212595036396
"3761",3446,2005,2009,4,1806,92,"Sub",NA,NA,"0",4.55094243891926
"3762",3446,2005,2010,5,1806,104,"Sub",NA,NA,"0",3.43745237720491
"3763",3447,2005,2005,0,509,37,"Help",1.14,"EAF","1",3.84936357792857
"3764",3447,2005,2005,0,509,37,"Help",0.39,"EAF","1",3.84936357792857
"3765",3447,2005,2006,1,509,74,"Sub",1.15,"EAF","1",NA
"3766",3448,2005,2005,0,247,37,"Sub",1.13,"EAF","1",3.84936357792857
"3767",3448,2005,2006,1,247,75,"Sub",NA,NA,"1",3.14873123228241
"3768",3449,2005,2005,0,1621,37,"Sub",0.89,"EAF","0",3.84936357792857
"3769",3449,2005,2006,1,1621,75,"Help",NA,NA,"0",3.14873123228241
"3770",3449,2005,2007,2,1621,82,"Dom",NA,NA,"0",2.00111878419741
"3771",3449,2005,2008,3,1621,87,"Dom",NA,NA,"0",2.59212595036396
"3772",3449,2005,2009,4,1621,90,"Dom",1.04,"EB","0",3.28909595685714
"3773",3449,2005,2009,4,1621,92,"Dom",0.92,"EB","0",4.5509424385
"3774",3450,2005,2005,0,658,37,"Sub",1.36,"EAF","0",3.84936357792857
"3775",3450,2005,2006,1,658,75,"Dom",NA,NA,"0",3.14873123228241
"3776",3450,2005,2007,2,658,82,"Sub",NA,NA,"0",2.00111878419741
"3777",3451,2005,2005,0,4342,37,"Sub",0.73,"EAF","0",3.84936357792857
"3778",3451,2005,2006,1,4342,74,"Sub",0.95,"EAF","0",NA
"3779",3451,2005,2007,2,4342,82,"Dom",NA,NA,"0",2.00111878419741
"3780",3451,2005,2008,3,4342,87,"Dom",0.74,"EB","0",2.59212595028571
"3781",3451,2005,2009,4,4342,92,"Dom",0.72,"EAF","0",4.5509424385
"3782",3451,2005,2010,5,4342,104,"Dom",NA,NA,"0",3.43745237720491
"3783",3451,2005,2011,6,4342,105,"Dom",1.06,"EAF","0",9.22112790171429
"3784",3451,2005,2012,7,4342,116,"Dom",NA,NA,"0",4.47840260394996
"3785",3451,2005,2013,8,4342,122,"Dom",0.64,"EAF","0",3.25588827135714
"3786",3451,2005,2014,9,4342,125,"Dom",NA,NA,"0",4.45790002850407
"3787",3451,2005,2015,10,4342,142,"Dom",NA,NA,"0",4.85534727125805
"3788",3451,2005,2016,11,4342,159,"Dom",NA,NA,"0",4.21428620244736
"3789",3451,2005,2017,12,4342,164,"Sub",NA,NA,"0",11.6117696290016
"3790",3453,2004,2004,0,3057,34,"Sub",NA,NA,"0",3.18841004325798
"3791",3453,2004,2005,1,3057,37,"Dom",0.43,"EAF","0",3.84936357792857
"3792",3453,2004,2006,2,3057,74,"Sub",0.3,"EAF","0",NA
"3793",3453,2004,2007,3,3057,82,"Dom",NA,NA,"0",2.00111878419741
"3794",3453,2004,2008,4,3057,87,"Dom",NA,NA,"0",2.59212595036396
"3795",3453,2004,2009,5,3057,90,"Dom",0.44,"EB","0",3.28909595685714
"3796",3453,2004,2009,5,3057,92,"Dom",0.81,"EB","0",4.5509424385
"3797",3453,2004,2010,6,3057,104,"Dom",NA,NA,"0",3.43745237720491
"3798",3453,2004,2011,7,3057,105,"Dom",NA,NA,"0",9.22112790135102
"3799",3453,2004,2012,8,3057,116,"Dom",0.61,"EAF","0",4.47840260407143
"3800",3454,2004,2004,0,2541,34,"Sub",NA,NA,"1",3.18841004325798
"3801",3454,2004,2005,1,2541,37,"Dom",0.91,"EAF","1",3.84936357792857
"3802",3454,2004,2006,2,2541,75,"Dom",NA,NA,"1",3.14873123228241
"3803",3454,2004,2007,3,2541,82,"Dom",NA,NA,"1",2.00111878419741
"3804",3454,2004,2008,4,2541,87,"Dom",NA,NA,"1",2.59212595036396
"3805",3454,2004,2009,5,2541,92,"Dom",NA,NA,"1",4.55094243891926
"3806",3454,2004,2010,6,2541,104,"Dom",NA,NA,"1",3.43745237720491
"3807",3454,2004,2011,7,2541,105,"Dom",NA,NA,"1",9.22112790135102
"3808",3455,2005,2005,0,883,37,"Sub",1.82,"EAF","0",3.84936357792857
"3809",3455,2005,2006,1,883,75,"Dom",NA,NA,"0",3.14873123228241
"3810",3455,2005,2007,2,883,82,"Sub",NA,NA,"0",2.00111878419741
"3811",3456,2004,2004,0,6487,34,"Sub",NA,NA,NA,3.18841004325798
"3812",3456,2004,2005,1,6487,37,"Help",NA,NA,NA,3.76584093842371
"3813",3456,2004,2006,2,6487,75,"Dom",NA,NA,NA,3.14873123228241
"3814",3456,2004,2007,3,6487,77,"Dom",1.2,"EB",NA,2.69293973207143
"3815",3456,2004,2008,4,6487,87,"Dom",1.37,"EB",NA,2.59212595028571
"3816",3456,2004,2009,5,6487,92,"Dom",NA,NA,NA,4.55094243891926
"3817",3456,2004,2010,6,6487,104,"Dom",NA,NA,NA,3.43745237720491
"3818",3456,2004,2011,7,6487,105,"Dom",NA,NA,NA,9.22112790135102
"3819",3456,2004,2012,8,6487,112,"Dom",0.57,"EAF",NA,NA
"3820",3456,2004,2013,9,6487,122,"Dom",NA,NA,NA,3.25588827134803
"3821",3456,2004,2014,10,6487,125,"Dom",NA,NA,NA,4.45790002850407
"3822",3456,2004,2015,11,6487,142,"Dom",NA,NA,NA,4.85534727125805
"3823",3456,2004,2016,12,6487,159,"Dom",NA,NA,NA,4.21428620244736
"3824",3456,2004,2017,13,6487,164,"Dom",NA,NA,NA,11.6117696290016
"3825",3456,2004,2018,14,6487,167,"Dom",NA,NA,NA,3.4286236474738
"3826",3456,2004,2019,15,6487,173,"Sub",NA,NA,NA,4.91754018114599
"3827",3456,2004,2020,16,6487,174,"Dom",NA,NA,NA,2.58767040275742
"3828",3456,2004,2021,17,6487,176,"Dom",NA,NA,NA,4.46788579255577
"3829",3457,2005,2005,0,1241,37,"Sub",1.23,"EAF","1",3.84936357792857
"3830",3457,2005,2006,1,1241,75,"Dom",NA,NA,"1",3.14873123228241
"3831",3457,2005,2007,2,1241,82,"Dom",NA,NA,"1",2.00111878419741
"3832",3457,2005,2008,3,1241,87,"Dom",0.58,"EB","1",2.59212595028571
"3833",3458,2005,2005,0,2031,37,"Sub",0.42,"EAF","1",3.84936357792857
"3834",3458,2005,2006,1,2031,75,"Dom",NA,NA,"1",3.14873123228241
"3835",3458,2005,2007,2,2031,82,"Dom",NA,NA,"1",2.00111878419741
"3836",3458,2005,2008,3,2031,87,"Dom",NA,NA,"1",2.59212595036396
"3837",3458,2005,2009,4,2031,92,"Dom",NA,NA,"1",4.55094243891926
"3838",3458,2005,2010,5,2031,104,"Dom",NA,NA,"1",3.43745237720491
"3839",3458,2005,2011,6,2031,105,"Sub",NA,NA,"1",9.22112790135102
"3840",3459,2005,2005,0,237,37,"Sub",1.75,"EAF","1",3.84936357792857
"3841",3459,2005,2005,0,237,37,"Sub",0.73,"EAF","1",3.84936357792857
"3842",3459,2005,2006,1,237,75,"Sub",NA,NA,"1",3.14873123228241
"3843",3460,2005,2005,0,1039,37,"Sub",0.62,"EAF","1",3.84936357792857
"3844",3460,2005,2006,1,1039,75,"Dom",NA,NA,"1",3.14873123228241
"3845",3460,2005,2007,2,1039,82,"Dom",NA,NA,"1",2.00111878419741
"3846",3460,2005,2008,3,1039,87,"Sub",NA,NA,"1",2.59212595036396
"3847",3461,2005,2005,0,653,37,"Sub",0.65,"EAF","0",3.84936357792857
"3848",3461,2005,2006,1,653,75,"Dom",NA,NA,"0",3.14873123228241
"3849",3461,2005,2007,2,653,82,"Sub",NA,NA,"0",2.00111878419741
"3850",3462,2005,2005,0,5448,37,"Sub",1.67,"EAF","0",3.84936357792857
"3851",3462,2005,2006,1,5448,75,"Dom",NA,NA,"0",3.14873123228241
"3852",3462,2005,2007,2,5448,82,"Dom",NA,NA,"0",2.00111878419741
"3853",3462,2005,2008,3,5448,85,"Dom",0.74,"EB","0",1.83148956078571
"3854",3462,2005,2008,3,5448,87,"Dom",0.78,"EB","0",2.59212595028571
"3855",3462,2005,2009,4,5448,90,"Dom",0.9,"EAF","0",3.28909595685714
"3856",3462,2005,2010,5,5448,104,"Dom",NA,NA,"0",3.43745237720491
"3857",3462,2005,2011,6,5448,105,"Dom",0.83,"EAF","0",9.22112790171429
"3858",3462,2005,2011,6,5448,110,"Sub",0.58,"EAF","0",2.5821760215
"3859",3462,2005,2012,7,5448,116,"Dom",NA,NA,"0",4.47840260394996
"3860",3462,2005,2013,8,5448,122,"Dom",NA,NA,"0",3.25588827134803
"3861",3462,2005,2014,9,5448,124,"Dom",0.89,"EAF","0",6.32106875521429
"3862",3462,2005,2015,10,5448,142,"Dom",NA,NA,"0",4.85534727125805
"3863",3462,2005,2016,11,5448,159,"Dom",NA,NA,"0",4.21428620244736
"3864",3462,2005,2017,12,5448,164,"Dom",NA,NA,"0",11.6117696290016
"3865",3462,2005,2018,13,5448,167,"Dom",NA,NA,"0",3.4286236474738
"3866",3462,2005,2019,14,5448,173,"Dom",NA,NA,"0",4.91754018114599
"3867",3462,2005,2020,15,5448,174,"Dom",NA,NA,"0",2.58767040275742
"3868",3463,2004,2004,0,1059,34,"Sub",NA,NA,"1",3.18841004325798
"3869",3463,2004,2005,1,1059,37,"Sub",1,"EAF","1",3.84936357792857
"3870",3463,2004,2005,1,1059,37,"Sub",1.63,"EAF","1",3.84936357792857
"3871",3463,2004,2006,2,1059,75,"Sub",1.09,"EAF","1",3.14873123264286
"3872",3463,2004,2007,3,1059,77,"Sub",0.84,"EAF","1",2.69293973207143
"3873",3463,2004,2007,3,1059,77,"Sub",0.94,"EB","1",2.69293973207143
"3874",3463,2004,2007,3,1059,82,"Sub",0.64,"EB","1",2.00111878428571
"3875",3464,2004,2004,0,1416,34,"Sub",NA,NA,"1",3.18841004325798
"3876",3464,2004,2005,1,1416,37,"Sub",0.74,"EAF","1",3.84936357792857
"3877",3464,2004,2006,2,1416,75,"Dom",NA,NA,"1",3.14873123228241
"3878",3464,2004,2007,3,1416,82,"Dom",NA,NA,"1",2.00111878419741
"3879",3464,2004,2008,4,1416,87,"Dom",NA,NA,"1",2.59212595036396
"3880",3486,2005,2005,0,5391,37,"Sub",NA,NA,"1",3.76584093842371
"3881",3486,2005,2006,1,5391,75,"Sub",1.25,"EAF","1",3.14873123264286
"3882",3486,2005,2006,1,5391,75,"Sub",0.98,"EB","1",3.14873123264286
"3883",3486,2005,2007,2,5391,82,"Dom",0.82,"EB","1",2.00111878428571
"3884",3486,2005,2008,3,5391,87,"Dom",NA,NA,"1",2.59212595036396
"3885",3486,2005,2009,4,5391,90,"Dom",0.79,"EAF","1",3.28909595685714
"3886",3486,2005,2010,5,5391,104,"Dom",NA,NA,"1",3.43745237720491
"3887",3486,2005,2011,6,5391,105,"Dom",NA,NA,"1",9.22112790135102
"3888",3486,2005,2012,7,5391,116,"Dom",NA,NA,"1",4.47840260394996
"3889",3486,2005,2013,8,5391,122,"Dom",1.01,"EAF","1",3.25588827135714
"3890",3486,2005,2014,9,5391,125,"Dom",0.85,"EAF","1",4.45790002828571
"3891",3486,2005,2014,9,5391,125,"Dom",0.79,"EAF","1",4.45790002828571
"3892",3486,2005,2015,10,5391,142,"Dom",NA,NA,"1",4.85534727125805
"3893",3486,2005,2016,11,5391,159,"Dom",NA,NA,"1",4.21428620244736
"3894",3486,2005,2017,12,5391,164,"Dom",NA,NA,"1",11.6117696290016
"3895",3486,2005,2018,13,5391,167,"Dom",NA,NA,"1",3.4286236474738
"3896",3486,2005,2019,14,5391,173,"Dom",NA,NA,"1",4.91754018114599
"3897",3486,2005,2020,15,5391,174,"Dom",NA,NA,"1",2.58767040275742
"3898",3487,2003,2003,0,1734,30,"Sub",NA,NA,"0",3.65308711255895
"3899",3487,2003,2004,1,1734,34,"Dom",NA,NA,"0",3.18841004325798
"3900",3487,2003,2005,2,1734,37,"Dom",0.73,"EAF","0",3.84936357792857
"3901",3487,2003,2006,3,1734,74,"Sub",0.7,"EAF","0",NA
"3902",3487,2003,2007,4,1734,82,"Dom",NA,NA,"0",2.00111878419741
"3903",3487,2003,2008,5,1734,87,"Sub",NA,NA,"0",2.59212595036396
"3904",3488,2005,2005,0,270,37,"Sub",1.11,"EAF","0",3.84936357792857
"3905",3488,2005,2005,0,270,37,"Sub",0.53,"EAF","0",3.84936357792857
"3906",3488,2005,2006,1,270,75,"Sub",NA,NA,"0",3.14873123228241
"3907",3489,2005,2005,0,685,37,"Sub",0.55,"EAF","1",3.84936357792857
"3908",3489,2005,2006,1,685,74,"Sub",1.22,"EAF","1",NA
"3909",3489,2005,2007,2,685,77,"Dom",1.82,"EB","1",2.69293973207143
"3910",3490,2005,2005,0,4371,37,"Help",0.61,"EAF","0",3.84936357792857
"3911",3490,2005,2006,1,4371,75,"Dom",NA,NA,"0",3.14873123228241
"3912",3490,2005,2007,2,4371,82,"Dom",NA,NA,"0",2.00111878419741
"3913",3490,2005,2008,3,4371,87,"Dom",NA,NA,"0",2.59212595036396
"3914",3490,2005,2009,4,4371,92,"Dom",NA,NA,"0",4.55094243891926
"3915",3490,2005,2010,5,4371,104,"Dom",NA,NA,"0",3.43745237720491
"3916",3490,2005,2011,6,4371,105,"Dom",NA,NA,"0",9.22112790135102
"3917",3490,2005,2012,7,4371,112,"Dom",0.34,"EAF","0",NA
"3918",3490,2005,2012,7,4371,116,"Dom",0.51,"EAF","0",4.47840260407143
"3919",3490,2005,2013,8,4371,122,"Dom",NA,NA,"0",3.25588827134803
"3920",3490,2005,2014,9,4371,125,"Dom",NA,NA,"0",4.45790002850407
"3921",3490,2005,2015,10,4371,142,"Dom",NA,NA,"0",4.85534727125805
"3922",3490,2005,2016,11,4371,159,"Dom",NA,NA,"0",4.21428620244736
"3923",3490,2005,2017,12,4371,164,"Sub",NA,NA,"0",11.6117696290016
"3924",3491,2005,2005,0,3426,37,"Sub",NA,NA,"0",3.76584093842371
"3925",3491,2005,2006,1,3426,75,"Sub",NA,NA,"0",3.14873123228241
"3926",3491,2005,2007,2,3426,82,"Help",NA,NA,"0",2.00111878419741
"3927",3491,2005,2008,3,3426,87,"Sub",NA,NA,"0",2.59212595036396
"3928",3491,2005,2009,4,3426,90,"Help",0.56,"EB","0",3.28909595685714
"3929",3491,2005,2010,5,3426,104,"Dom",NA,NA,"0",3.43745237720491
"3930",3491,2005,2011,6,3426,105,"Dom",NA,NA,"0",9.22112790135102
"3931",3491,2005,2012,7,3426,116,"Dom",NA,NA,"0",4.47840260394996
"3932",3491,2005,2013,8,3426,122,"Dom",NA,NA,"0",3.25588827134803
"3933",3491,2005,2014,9,3426,125,"Dom",NA,NA,"0",4.45790002850407
"3934",3492,2005,2005,0,532,37,"Sub",0.67,"EAF","1",3.84936357792857
"3935",3492,2005,2005,0,532,37,"Sub",0.99,"EAF","1",3.84936357792857
"3936",3492,2005,2006,1,532,75,"Sub",NA,NA,"1",3.14873123228241
"3937",3497,2005,2005,0,5102,37,"Sub",0.23,"EAF","0",3.84936357792857
"3938",3497,2005,2006,1,5102,74,"Sub",0.63,"EAF","0",NA
"3939",3497,2005,2006,1,5102,75,"Dom",1.37,"EAF","0",3.14873123264286
"3940",3497,2005,2007,2,5102,82,"Dom",NA,NA,"0",2.00111878419741
