"","BirdID","birthyear","occasionyear","age_year","newlifespan","newFPID","newstat","BodyMass","RightTarsus","Observer","SexEstimate","CatchTime_mins","new_bug"
"4667",2989,2004,2010,6,3129,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4668",2989,2004,2011,7,3129,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"4669",2989,2004,2012,8,3129,116,"Sub",14.3999996185303,24.7000007629395,"SAK","0",498,4.47840260407143
"4670",2989,2004,2013,9,3129,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"4671",2990,2004,2005,1,2369,37,"Sub",16.8999996185303,27.6000003814697,"KH","1",570,3.84936357792857
"4672",2990,2004,2006,2,2369,75,"Dom",17,27.1000003814697,"JC","1",705,3.14873123264286
"4673",2990,2004,2007,3,2369,82,"Dom",15.6999998092651,26.7000007629395,"PS","1",525,2.00111878428571
"4674",2990,2004,2008,4,2369,87,"Dom",16.5,26.7000007629395,"JC","1",715,1.83148956078571
"4675",2990,2004,2009,5,2369,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"4676",2990,2004,2010,6,2369,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"4677",2991,2003,2004,1,4844,34,"Sub",17.2999992370605,25.7000007629395,"OV","1",960,3.1884100425
"4678",2991,2003,2005,2,4844,37,"Dom",NA,NA,NA,"1",NA,3.76584093842371
"4679",2991,2003,2006,3,4844,75,"Dom",16.7000007629395,25.3999996185303,"JC","1",614,3.14873123264286
"4680",2991,2003,2007,4,4844,82,"Dom",17.2999992370605,25.8999996185303,"PS","1",1040,2.00111878428571
"4681",2991,2003,2008,5,4844,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4682",2991,2003,2009,6,4844,92,"Dom",16.8999996185303,25.5,"JC","1",728,3.28909595685714
"4683",2991,2003,2010,7,4844,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"4684",2991,2003,2011,8,4844,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"4685",2991,2003,2012,9,4844,116,"Dom",NA,NA,NA,"1",NA,4.47840260394996
"4686",2991,2003,2013,10,4844,122,"Dom",16.5,25.7999992370605,"HE","1",753,4.09578878607143
"4687",2991,2003,2014,11,4844,125,"Dom",16.1000003814697,26.6000003814697,"MB","1",657,4.45790002828571
"4688",2991,2003,2015,12,4844,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"4689",2991,2003,2016,13,4844,159,"Dom",17.1000003814697,25.5,"MH","1",958,4.21428620221429
"4690",3000,2004,2005,1,1036,37,"Sub",15.3999996185303,26.3999996185303,"CE","1",520,5.85391449014286
"4691",3000,2004,2006,2,1036,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4692",3000,2004,2007,3,1036,82,"Sub",NA,NA,NA,"1",NA,2.00111878419741
"4693",3001,2004,2005,1,289,37,"Sub",17.2999992370605,27.3999996185303,"CE","1",570,5.85391449014286
"4694",3002,2003,2004,1,3591,34,"Sub",14.8000001907349,24.1000003814697,"LB","0",491,3.1884100425
"4695",3002,2003,2005,2,3591,37,"Dom",NA,NA,NA,"0",NA,3.76584093842371
"4696",3002,2003,2006,3,3591,75,"Dom",15.1999998092651,23.7999992370605,"JJR","0",497,3.14873123264286
"4697",3002,2003,2007,4,3591,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4698",3002,2003,2008,5,3591,87,"Dom",15.3999996185303,24.2000007629395,"JC","0",708,2.59212595028571
"4699",3002,2003,2009,6,3591,92,"Dom",NA,NA,NA,"0",NA,4.55094243891926
"4700",3002,2003,2010,7,3591,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4701",3002,2003,2011,8,3591,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"4702",3002,2003,2012,9,3591,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"4703",3002,2003,2013,10,3591,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"4704",3003,2004,2005,1,1253,37,"Dom",NA,NA,NA,"0",NA,3.76584093842371
"4705",3003,2004,2006,2,1253,75,"Dom",15.1000003814697,24,"JC","0",597,3.14873123264286
"4706",3003,2004,2007,3,1253,82,"Sub",NA,NA,NA,"0",NA,2.00111878419741
"4707",3005,2004,2005,1,1862,37,"Dom",16,24.3999996185303,"AK","1",510,3.84936357792857
"4708",3005,2004,2005,1,1862,37,"Dom",16.5,25.5,"AK","1",535,3.84936357792857
"4709",3005,2004,2005,1,1862,37,"Dom",17,25.5,"CE","1",1014,3.84936357792857
"4710",3005,2004,2005,1,1862,37,"Dom",16.6000003814697,25.3999996185303,"JDH","1",514,NA
"4711",3005,2004,2006,2,1862,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4712",3005,2004,2007,3,1862,82,"Dom",NA,NA,NA,"1",NA,2.00111878419741
"4713",3005,2004,2008,4,1862,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4714",3005,2004,2009,5,1862,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"4715",3010,2004,2005,1,480,37,"Dom",14.8999996185303,25.1000003814697,"KH","0",1066,NA
"4716",3015,2004,2005,1,470,37,"Sub",14.1000003814697,24.3999996185303,"JDH","1",428,NA
"4717",3017,2004,2005,1,1098,37,"Sub",14,24.1000003814697,"CE","0",631,3.84936357792857
"4718",3017,2004,2005,1,1098,37,"Sub",14.3000001907349,24.7000007629395,"LB","0",991,3.84936357792857
"4719",3017,2004,2006,2,1098,75,"Dom",NA,NA,NA,"0",NA,3.14873123228241
"4720",3017,2004,2007,3,1098,82,"Sub",NA,NA,NA,"0",NA,2.00111878419741
"4721",3018,2004,2005,1,456,37,"Help",14.5,25,"KH","0",970,3.84936357792857
"4722",3018,2004,2005,1,456,37,"Help",15,24.6000003814697,"KH","0",1009,3.84936357792857
"4723",3018,2004,2005,1,456,37,"Sub",13.1999998092651,24.3999996185303,"JDH","0",423,NA
"4724",3019,2004,2005,1,1651,37,"Sub",NA,NA,NA,"1",NA,3.76584093842371
"4725",3019,2004,2006,2,1651,75,"Sub",NA,NA,NA,"1",NA,3.14873123228241
"4726",3019,2004,2007,3,1651,82,"Dom",16.2999992370605,25.2999992370605,"PS","1",645,2.00111878428571
"4727",3019,2004,2008,4,1651,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4728",3019,2004,2009,5,1651,92,"Sub",NA,NA,NA,"1",NA,4.55094243891926
"4729",3020,2004,2005,1,1059,37,"Sub",17,25.6000003814697,"KH","1",1008,3.84936357792857
"4730",3020,2004,2005,1,1059,37,"Sub",15.5,25.7999992370605,"AK","1",555,3.84936357792857
"4731",3020,2004,2005,1,1059,37,"Sub",15,24.8999996185303,"KH","1",623,NA
"4732",3020,2004,2006,2,1059,75,"Dom",16.7999992370605,26.7000007629395,"KH","1",540,3.14873123264286
"4733",3020,2004,2007,3,1059,82,"Sub",NA,NA,NA,"1",NA,2.00111878419741
"4734",3021,2004,2005,1,1414,37,"Sub",15,24.6000003814697,"JDH","1",589,NA
"4735",3021,2004,2006,2,1414,75,"Help",NA,NA,NA,"1",NA,3.14873123228241
"4736",3021,2004,2007,3,1414,82,"Dom",16.7999992370605,24.5,"PS","1",1086,2.00111878428571
"4737",3021,2004,2008,4,1414,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4738",3022,2003,2004,1,3720,34,"Dom",13.8999996185303,23.7999992370605,"CE","0",1100,NA
"4739",3022,2003,2005,2,3720,37,"Dom",NA,NA,NA,"0",NA,3.76584093842371
"4740",3022,2003,2006,3,3720,75,"Dom",NA,NA,NA,"0",NA,3.14873123228241
"4741",3022,2003,2007,4,3720,82,"Dom",15.1000003814697,23.6000003814697,"MM","0",975,2.69293973207143
"4742",3022,2003,2008,5,3720,87,"Dom",NA,NA,NA,"0",NA,2.59212595036396
"4743",3022,2003,2009,6,3720,92,"Dom",NA,NA,NA,"0",NA,4.55094243891926
"4744",3022,2003,2010,7,3720,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4745",3022,2003,2011,8,3720,105,"Dom",15,24.2999992370605,"DJW","0",561,9.22112790171429
"4746",3022,2003,2012,9,3720,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"4747",3022,2003,2013,10,3720,122,"Sub",NA,NA,NA,"0",NA,3.25588827134803
"4748",3024,2004,2005,1,831,37,"Sub",15,25.3999996185303,"JDH","1",597,NA
"4749",3024,2004,2006,2,831,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4750",3085,2004,2005,1,4515,37,"Help",14.5,23.6000003814697,"KH","0",960,3.84936357792857
"4751",3085,2004,2006,2,4515,75,"Help",15,23.5,"JC","0",562,3.14873123264286
"4752",3085,2004,2007,3,4515,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4753",3085,2004,2008,4,4515,87,"Dom",NA,NA,NA,"0",NA,2.59212595036396
"4754",3085,2004,2009,5,4515,92,"Dom",15.3000001907349,23.8999996185303,"MH","0",603,4.5509424385
"4755",3085,2004,2010,6,4515,104,"Dom",15.1999998092651,23.6000003814697,"MH","0",932,3.4374523775
"4756",3085,2004,2011,7,4515,105,"Dom",15.1000003814697,23.3999996185303,"SAK","0",545,9.22112790171429
"4757",3085,2004,2012,8,4515,116,"Dom",14,23.5,"SAK","0",693,4.47840260407143
"4758",3085,2004,2013,9,4515,122,"Dom",NA,NA,NA,"0",NA,3.25588827134803
"4759",3085,2004,2014,10,4515,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"4760",3085,2004,2015,11,4515,142,"Dom",14.3999996185303,24.1000003814697,"MB","0",665,3.03440265878571
"4761",3085,2004,2016,12,4515,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"4762",3086,2004,2005,1,5082,37,"Sub",NA,NA,NA,"0",NA,3.76584093842371
"4763",3086,2004,2006,2,5082,75,"Help",NA,NA,NA,"0",NA,3.14873123228241
"4764",3086,2004,2007,3,5082,82,"Help",NA,NA,NA,"0",NA,2.00111878419741
"4765",3086,2004,2008,4,5082,87,"Sub",NA,NA,NA,"0",NA,2.59212595036396
"4766",3086,2004,2009,5,5082,92,"Help",16.2000007629395,24,"JC","0",568,3.28909595685714
"4767",3086,2004,2010,6,5082,104,"Help",NA,NA,NA,"0",NA,3.43745237720491
"4768",3086,2004,2011,7,5082,105,"Help",NA,NA,NA,"0",NA,9.22112790135102
"4769",3086,2004,2012,8,5082,116,"Help",NA,NA,NA,"0",NA,4.47840260394996
"4770",3086,2004,2013,9,5082,122,"Help",NA,NA,NA,"0",NA,3.25588827134803
"4771",3086,2004,2014,10,5082,125,"Dom",15.3999996185303,24.5,"SAK","0",550,4.45790002828571
"4772",3086,2004,2015,11,5082,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"4773",3086,2004,2016,12,5082,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"4774",3086,2004,2017,13,5082,164,"Dom",NA,NA,NA,"0",NA,11.6117696290016
"4775",3086,2004,2018,14,5082,167,"Dom",NA,NA,NA,"0",NA,3.4286236474738
"4776",3087,2004,2005,1,6242,37,"Sub",14.3999996185303,25,"CE","1",518,5.85391449014286
"4777",3087,2004,2005,1,6242,37,"Help",15.5,25.1000003814697,"KH","1",924,3.84936357792857
"4778",3087,2004,2006,2,6242,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4779",3087,2004,2007,3,6242,82,"Dom",16.1000003814697,25.2999992370605,"PS","1",719,2.00111878428571
"4780",3087,2004,2008,4,6242,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4781",3087,2004,2009,5,6242,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"4782",3087,2004,2010,6,6242,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"4783",3087,2004,2011,7,6242,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"4784",3087,2004,2012,8,6242,116,"Dom",16.6000003814697,25.1000003814697,"SAK","1",613,4.47840260407143
"4785",3087,2004,2013,9,6242,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"4786",3087,2004,2014,10,6242,125,"Dom",NA,NA,NA,"1",NA,4.45790002850407
"4787",3087,2004,2015,11,6242,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"4788",3087,2004,2016,12,6242,159,"Dom",16.2999992370605,25.3999996185303,"MH","1",942,4.21428620221429
"4789",3087,2004,2017,13,6242,164,"Dom",16.2999992370605,25.5,"TB","1",701,11.6117696285
"4790",3087,2004,2018,14,6242,167,"Dom",NA,NA,NA,"1",NA,3.4286236474738
"4791",3087,2004,2019,15,6242,173,"Dom",NA,NA,NA,"1",NA,4.91754018114599
"4792",3087,2004,2020,16,6242,174,"Dom",NA,NA,NA,"1",NA,2.58767040275742
"4793",3087,2004,2021,17,6242,176,"Dom",NA,NA,NA,"1",NA,4.46788579255577
"4794",3088,2004,2005,1,402,37,"Sub",15.5,26.7000007629395,"KH","1",912,NA
"4795",3089,2004,2005,1,5611,37,"Sub",NA,NA,NA,"1",NA,3.76584093842371
"4796",3089,2004,2006,2,5611,75,"Dom",17.7999992370605,26.7999992370605,"JC","1",715,3.14873123264286
"4797",3089,2004,2007,3,5611,82,"Dom",17.2000007629395,26.8999996185303,"JC","1",609,2.00111878428571
"4798",3089,2004,2007,3,5611,82,"Dom",17.2999992370605,26.6000003814697,"PS","1",1020,2.00111878428571
"4799",3089,2004,2008,4,5611,87,"Dom",18.2000007629395,26.7999992370605,"JC","1",1068,1.83148956078571
"4800",3089,2004,2009,5,5611,92,"Dom",17.8999996185303,26.7000007629395,"JC","1",999,3.28909595685714
"4801",3089,2004,2010,6,5611,104,"Dom",17.7999992370605,27.1000003814697,"MH","1",614,3.4374523775
"4802",3089,2004,2011,7,5611,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"4803",3089,2004,2012,8,5611,116,"Dom",18,27.2999992370605,"HE","1",874,NA
"4804",3089,2004,2013,9,5611,122,"Dom",NA,NA,NA,"1",NA,3.25588827134803
"4805",3089,2004,2014,10,5611,125,"Dom",17.6000003814697,27.2000007629395,"MB","1",765,4.45790002828571
"4806",3089,2004,2015,11,5611,142,"Dom",NA,NA,NA,"1",NA,4.85534727125805
"4807",3089,2004,2016,12,5611,159,"Dom",NA,NA,NA,"1",NA,4.21428620244736
"4808",3089,2004,2017,13,5611,164,"Dom",17.1000003814697,27.1000003814697,"MH","1",514,2.4927094615
"4809",3089,2004,2018,14,5611,167,"Dom",17.7000007629395,27.1000003814697,"TJB","1",945,3.42862364764286
"4810",3089,2004,2019,15,5611,173,"Dom",NA,NA,NA,"1",NA,4.91754018114599
"4811",3091,2004,2005,1,819,37,"Sub",13.5,24.2000007629395,"JDH","0",400,NA
"4812",3091,2004,2006,2,819,75,"Dom",NA,NA,NA,"0",NA,3.14873123228241
"4813",3093,2004,2005,1,2527,37,"Sub",NA,NA,NA,"1",NA,3.76584093842371
"4814",3093,2004,2006,2,2527,75,"Dom",17.2999992370605,26.7999992370605,"JC","1",986,3.14873123264286
"4815",3093,2004,2007,3,2527,82,"Dom",17.2999992370605,26.7999992370605,"JC","1",660,2.00111878428571
"4816",3093,2004,2008,4,2527,87,"Dom",16,26.7000007629395,"JC","1",939,2.59212595028571
"4817",3093,2004,2009,5,2527,92,"Dom",17.5,26.6000003814697,"JC","1",1016,3.28909595685714
"4818",3093,2004,2009,5,2527,92,"Dom",17.2000007629395,27.1000003814697,"MH","1",584,4.5509424385
"4819",3093,2004,2010,6,2527,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"4820",3093,2004,2011,7,2527,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"4821",3094,2004,2005,1,5130,37,"Sub",NA,NA,NA,"0",NA,3.76584093842371
"4822",3094,2004,2006,2,5130,75,"Dom",17.1000003814697,25.3999996185303,"JC","0",992,3.14873123264286
"4823",3094,2004,2007,3,5130,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4824",3094,2004,2008,4,5130,87,"Dom",16,24.8999996185303,"JC","0",665,1.83148956078571
"4825",3094,2004,2009,5,5130,92,"Dom",NA,NA,NA,"0",NA,4.55094243891926
"4826",3094,2004,2010,6,5130,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4827",3094,2004,2011,7,5130,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"4828",3094,2004,2012,8,5130,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"4829",3094,2004,2013,9,5130,122,"Dom",15,25.1000003814697,"HE","0",710,4.09578878607143
"4830",3094,2004,2013,9,5130,122,"Dom",15.5,23.7000007629395,"LMG","0",765,3.25588827135714
"4831",3094,2004,2014,10,5130,125,"Dom",16.6000003814697,26.2999992370605,"MB","0",1001,4.45790002828571
"4832",3094,2004,2015,11,5130,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"4833",3094,2004,2016,12,5130,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"4834",3094,2004,2017,13,5130,164,"Dom",NA,NA,NA,"0",NA,11.6117696290016
"4835",3094,2004,2018,14,5130,167,"Dom",NA,NA,NA,"0",NA,3.4286236474738
"4836",3444,2005,2006,1,2077,75,"Help",15,24.2999992370605,"JC","0",1002,3.14873123264286
"4837",3444,2005,2007,2,2077,82,"Help",NA,NA,NA,"0",NA,2.00111878419741
"4838",3444,2005,2008,3,2077,87,"Help",NA,NA,NA,"0",NA,2.59212595036396
"4839",3444,2005,2009,4,2077,92,"Dom",15.8999996185303,25,"MH","0",970,4.5509424385
"4840",3444,2005,2010,5,2077,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4841",3444,2005,2011,6,2077,105,"Sub",NA,NA,NA,"0",NA,9.22112790135102
"4842",3445,2005,2006,1,1051,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4843",3445,2005,2007,2,1051,82,"Dom",16.7999992370605,26.6000003814697,"PS","1",577,2.00111878428571
"4844",3445,2005,2008,3,1051,87,"Sub",NA,NA,NA,"1",NA,2.59212595036396
"4845",3446,2005,2006,1,1806,75,"Dom",14,23.7999992370605,"KH","0",745,3.14873123264286
"4846",3446,2005,2006,1,1806,75,"Dom",14,23.6000003814697,"JC","0",930,3.14873123264286
"4847",3446,2005,2006,1,1806,75,"Dom",16.2000007629395,23.7000007629395,"JC","0",950,3.14873123264286
"4848",3446,2005,2007,2,1806,82,"Dom",14.6999998092651,23.6000003814697,"PS","0",612,2.00111878428571
"4849",3446,2005,2008,3,1806,87,"Dom",14.1000003814697,23.8999996185303,"JC","0",600,1.83148956078571
"4850",3446,2005,2009,4,1806,92,"Sub",NA,NA,NA,"0",NA,4.55094243891926
"4851",3446,2005,2010,5,1806,104,"Sub",NA,NA,NA,"0",NA,3.43745237720491
"4852",3449,2005,2006,1,1621,75,"Help",NA,NA,NA,"0",NA,3.14873123228241
"4853",3449,2005,2007,2,1621,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4854",3449,2005,2008,3,1621,87,"Dom",14.3999996185303,24.1000003814697,"JC","0",684,2.59212595028571
"4855",3449,2005,2009,4,1621,92,"Dom",12.5,24.1000003814697,"MH","0",639,3.28909595685714
"4856",3449,2005,2009,4,1621,92,"Dom",14,24.1000003814697,"MH","0",910,4.5509424385
"4857",3451,2005,2006,1,4342,75,"Sub",NA,NA,NA,"0",NA,3.14873123228241
"4858",3451,2005,2007,2,4342,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4859",3451,2005,2008,3,4342,87,"Dom",14.5,23.8999996185303,"JC","0",621,2.59212595028571
"4860",3451,2005,2009,4,4342,92,"Dom",15,24.6000003814697,"MH","0",603,4.5509424385
"4861",3451,2005,2010,5,4342,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4862",3451,2005,2011,6,4342,105,"Dom",14,24.1000003814697,"SAK","0",950,9.22112790171429
"4863",3451,2005,2012,7,4342,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"4864",3451,2005,2013,8,4342,122,"Dom",18.5,24.5,"HE","0",806,3.25588827135714
"4865",3451,2005,2014,9,4342,125,"Dom",NA,NA,NA,"0",NA,4.45790002850407
"4866",3451,2005,2015,10,4342,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"4867",3451,2005,2016,11,4342,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"4868",3451,2005,2017,12,4342,164,"Sub",NA,NA,NA,"0",NA,11.6117696290016
"4869",3453,2004,2005,1,3057,37,"Dom",13.8999996185303,23.7999992370605,"LB","0",566,3.84936357792857
"4870",3453,2004,2005,1,3057,37,"Dom",14.5,25.3999996185303,"KH","0",928,NA
"4871",3453,2004,2006,2,3057,75,"Dom",NA,NA,NA,"0",NA,3.14873123228241
"4872",3453,2004,2007,3,3057,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4873",3453,2004,2008,4,3057,87,"Dom",NA,NA,NA,"0",NA,2.59212595036396
"4874",3453,2004,2009,5,3057,92,"Dom",17,23.8999996185303,"JW","0",1040,3.28909595685714
"4875",3453,2004,2009,5,3057,92,"Dom",14.3999996185303,24.2000007629395,"MH","0",970,4.5509424385
"4876",3453,2004,2010,6,3057,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4877",3453,2004,2011,7,3057,105,"Dom",NA,NA,NA,"0",NA,9.22112790135102
"4878",3453,2004,2012,8,3057,116,"Dom",15.1000003814697,24.1000003814697,"SAK","0",590,4.47840260407143
"4879",3454,2004,2005,1,2541,37,"Dom",15.5,22.6000003814697,"LB","1",1027,3.84936357792857
"4880",3454,2004,2006,2,2541,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4881",3454,2004,2007,3,2541,82,"Dom",NA,NA,NA,"1",NA,2.00111878419741
"4882",3454,2004,2008,4,2541,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4883",3454,2004,2009,5,2541,92,"Dom",NA,NA,NA,"1",NA,4.55094243891926
"4884",3454,2004,2010,6,2541,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
"4885",3454,2004,2011,7,2541,105,"Dom",NA,NA,NA,"1",NA,9.22112790135102
"4886",3456,2004,2005,1,6487,37,"Help",16.5,26.2999992370605,"AK",NA,645,3.84936357792857
"4887",3456,2004,2005,1,6487,37,"Sub",15.5,26.2000007629395,"KH",NA,480,NA
"4888",3456,2004,2006,2,6487,75,"Dom",NA,NA,NA,NA,NA,3.14873123228241
"4889",3456,2004,2007,3,6487,82,"Dom",18.2000007629395,26.2000007629395,"CE",NA,990,2.69293973207143
"4890",3456,2004,2008,4,6487,87,"Dom",16.5,26.2999992370605,"JC",NA,638,2.59212595028571
"4891",3456,2004,2009,5,6487,92,"Dom",NA,NA,NA,NA,NA,4.55094243891926
"4892",3456,2004,2010,6,6487,104,"Dom",NA,NA,NA,NA,NA,3.43745237720491
"4893",3456,2004,2011,7,6487,105,"Dom",NA,NA,NA,NA,NA,9.22112790135102
"4894",3456,2004,2012,8,6487,116,"Dom",16,26.3999996185303,"HE",NA,715,NA
"4895",3456,2004,2013,9,6487,122,"Dom",NA,NA,NA,NA,NA,3.25588827134803
"4896",3456,2004,2014,10,6487,125,"Dom",NA,NA,NA,NA,NA,4.45790002850407
"4897",3456,2004,2015,11,6487,142,"Dom",NA,NA,NA,NA,NA,4.85534727125805
"4898",3456,2004,2016,12,6487,159,"Dom",19.5,26.5,"CD",NA,970,4.21428620221429
"4899",3456,2004,2017,13,6487,164,"Dom",NA,NA,NA,NA,NA,11.6117696290016
"4900",3456,2004,2018,14,6487,167,"Dom",NA,NA,NA,NA,NA,3.4286236474738
"4901",3456,2004,2019,15,6487,173,"Sub",NA,NA,NA,NA,NA,4.91754018114599
"4902",3456,2004,2020,16,6487,174,"Dom",16.2000007629395,26.2999992370605,"MAD",NA,733,2.58767040242857
"4903",3456,2004,2021,17,6487,176,"Dom",16,26,"TC",NA,1000,4.46788579221429
"4904",3456,2004,2021,17,6487,176,"Dom",16,26.2999992370605,"FS",NA,667,4.46788579221429
"4905",3457,2005,2006,1,1241,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4906",3457,2005,2007,2,1241,82,"Dom",NA,NA,NA,"1",NA,2.00111878419741
"4907",3457,2005,2008,3,1241,87,"Dom",16.8999996185303,26.2999992370605,"JC","1",524,2.59212595028571
"4908",3462,2005,2006,1,5448,75,"Dom",16.8999996185303,24.3999996185303,"JC","0",965,3.14873123264286
"4909",3462,2005,2007,2,5448,82,"Dom",NA,NA,NA,"0",NA,2.00111878419741
"4910",3462,2005,2008,3,5448,87,"Dom",16,24.5,"JC","0",1045,1.83148956078571
"4911",3462,2005,2008,3,5448,87,"Dom",14.5,24.7000007629395,"JC","0",930,2.59212595028571
"4912",3462,2005,2009,4,5448,92,"Dom",NA,NA,NA,"0",NA,4.55094243891926
"4913",3462,2005,2010,5,5448,104,"Dom",NA,NA,NA,"0",NA,3.43745237720491
"4914",3462,2005,2011,6,5448,105,"Dom",15.8000001907349,24.5,"SAK","0",801,9.22112790171429
"4915",3462,2005,2012,7,5448,116,"Dom",NA,NA,NA,"0",NA,4.47840260394996
"4916",3462,2005,2013,8,5448,122,"Dom",16,24.8999996185303,"HE","0",666,4.09578878607143
"4917",3462,2005,2014,9,5448,125,"Dom",14.8999996185303,25.8999996185303,"HE","0",876,6.32106875521429
"4918",3462,2005,2015,10,5448,142,"Dom",NA,NA,NA,"0",NA,4.85534727125805
"4919",3462,2005,2016,11,5448,159,"Dom",NA,NA,NA,"0",NA,4.21428620244736
"4920",3462,2005,2017,12,5448,164,"Dom",NA,NA,NA,"0",NA,11.6117696290016
"4921",3462,2005,2018,13,5448,167,"Dom",NA,NA,NA,"0",NA,3.4286236474738
"4922",3462,2005,2019,14,5448,173,"Dom",NA,NA,NA,"0",NA,4.91754018114599
"4923",3462,2005,2020,15,5448,174,"Dom",NA,NA,NA,"0",NA,2.58767040275742
"4924",3463,2004,2005,1,1059,37,"Sub",15.5,25.3999996185303,"AK","1",1010,3.84936357792857
"4925",3463,2004,2005,1,1059,37,"Sub",16.5,25.5,"AK","1",1005,3.84936357792857
"4926",3463,2004,2006,2,1059,75,"Sub",17,25.3999996185303,"KH","1",950,3.14873123264286
"4927",3463,2004,2007,3,1059,82,"Sub",16.8999996185303,25.8999996185303,"MM","1",795,2.69293973207143
"4928",3463,2004,2007,3,1059,82,"Sub",16.2999992370605,25.7999992370605,"MM","1",510,2.69293973207143
"4929",3463,2004,2007,3,1059,82,"Sub",18,25.2999992370605,"PS","1",1037,2.00111878428571
"4930",3464,2004,2005,1,1416,37,"Sub",15,23.7999992370605,"AK","1",585,3.84936357792857
"4931",3464,2004,2005,1,1416,37,"Sub",14.5,24.2999992370605,NA,"1",1010,3.84936357792857
"4932",3464,2004,2005,1,1416,37,"Sub",14.5,24.6000003814697,"KH","1",502,NA
"4933",3464,2004,2006,2,1416,75,"Dom",NA,NA,NA,"1",NA,3.14873123228241
"4934",3464,2004,2007,3,1416,82,"Dom",NA,NA,NA,"1",NA,2.00111878419741
"4935",3464,2004,2008,4,1416,87,"Dom",16.2000007629395,24.8999996185303,"JC","1",655,2.59212595028571
"4936",3486,2005,2006,1,5391,75,"Sub",16,26.2000007629395,"JC","1",920,3.14873123264286
"4937",3486,2005,2006,1,5391,75,"Sub",16.6000003814697,26.3999996185303,"KH","1",960,3.14873123264286
"4938",3486,2005,2007,2,5391,82,"Dom",16.7999992370605,26.2000007629395,"JC","1",679,2.00111878428571
"4939",3486,2005,2008,3,5391,87,"Dom",NA,NA,NA,"1",NA,2.59212595036396
"4940",3486,2005,2009,4,5391,92,"Dom",17,26.2000007629395,"MH","1",1064,3.28909595685714
"4941",3486,2005,2010,5,5391,104,"Dom",NA,NA,NA,"1",NA,3.43745237720491
